,text,label_orig
10,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  patience is the key to tolerating trouble problems and helps you to not make mistakes you need to be patient when you even a challenge in your life without patience nothing would stop you from rushing into a situation with an if you try to deal with something without the necessary amount of patience youre quite likely to make a mistake and or your chances of and reaching goal s in situations such as sports games disaster and many other patience will indeed come in handy when playing sports being patient will be helpful when youre waiting to get playing time when your team is behind and when your teammates arent doing their correct jobs and responsibilities on the team having patience overall will most likely help your team smooth and by respecting sharing your opinion as well this will help you sort out the situation a little more during a disaster such as a house fire or when dealing with damage being patient allows you to sort out all the things that youve lost and youve to think clearly a bait what has just happened ive experienced a house fire so i know that being patient is a great way to handle and live through such a situation overall i guess what im trying to say is that when youre patient you experience difficulties without complaining right now you month1 not think that this to you but honestly i can you that life isnt a of all the time so soon or later youre going to need to use patience waiting carefully for things to happen usually isnt human nature but its indeed a in everyday life so we all need to recognize the fast importance of patience so we all can live better lives im certainly not that we need to hurry up and learn this trait no we simply need to learn it patiently",19
11,"You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      Friday night and the lights are low   Looking out for the place to go   Where they play the right music, getting in the swing   You come in to look for a king   Anybody could be that guy   Night is young and the music's high   With a bit of rock music, everything is fine   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen      You're a teaser, you turn 'em on   Leave them burning and then you're gone   Looking out for another, anyone will do   You're in the mood for a dance   And when you get the chance      You are the Dancing Queen, young and sweet, only seventeen   Dancing Queen, feel the beat from the tambourine   You can dance, you can jive, having the time of your life   See that girl, watch that scene, diggin' the Dancing Queen  i rember this hot date1 day i was on my way to the caps1 and left school because it was the second to lost day and i left school about fourty five minutes caps2 my was caps3 caps4 thirty so caps5 caps3 the caps1 caps3 caps4 caps4 was about caps4 people caps3 and of me so caps11 and caps4 passed so i went across the street and ordered person1 caps14 after caps12 caps13 caps14 i bought same gum it was now caps15 on the dot im still waiting i go caps16 caps17 the front desk manager how long will it be until i go in the said she would go check for me she came back and she told i can go right on in i felt so happy for myself for being so patient and i got a tooth break for being patient",23
12,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  a time when i was patient was when i wanted a do i for my birthday but i couldnt get it because my moma had to pay the so i waited and then finally it was my birthday i didnt have it but then num1 months went by and it was caps1 and i got it and i was so happy caps2 time when i was patient was when i had to babysit my cousin for num2 and i waited a few weeks for my uncle to give me my money but he did not so i waited and to gave me my money but not only did he give me num2 he gave me a late num4 and i was and that added up to my money that my mama gave me and it was num5 and i went skating and to the store with my friends and i spent some of it at date1 and on date1 added held they were then caps2 time when i was patient was when it was num6 days before my birthday and i was leaving a sleepover i went to go buy everything and it was like the next day was my num7 birthday i did everything i had so much fun it was like at my house",16
13,"Oh, my love it makes me sad.   Why did things turn out so bad?   Was it just a dream, everything we did, everything we had?      Baby, give me one more   Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance, it's our way to say goodbye      Yes, all we have to do is   Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   But we didn't make it 'cause nothing's the same   We just couldn't help it, nobody's to blame   So dance while the music still goes on   And let it be our last goodbye      Yet it seems to make me sad.   Why did things turn out so bad?   Was is just a dream, everything we did, everything we had?      Baby, give me one last   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you   Our love was a snowbird, it's flying away   You tell me it's over, what more can I say?   So dance while the music still goes on   It's gonna be our last goodbye      Dance while the music still goes on   Don't think about tomorrow   Dance and forget our time is gone   Tonight's a night we borrow.   Let's make it a memory, a night of our own   A thing to remember when we're all alone   So dance while the music still goes on   And let it be our last goodbye      Dance while the music still goes on   This is no time for crying   Dance, don't you hear them play our song   God knows that we've been trying   Dance while the music still goes on   Just like the night I met you   Dance and believe me, when you're gone   You know I won't forget you      (fade)  i remember i had to use caps10 sisters old phone the caps1 caps2 was really slow caps2 dropped calls and i was caps3 horrible caps10 birthday was coming up and i needed a one and i asked caps10 mom caps4 i was going to get one for caps10 birthday she said caps5 be paitent and i really wanted to know so i kept asking her and she said probably not but i didnt give up i was really patient until caps10 birthday when i woke up i saw presents on the kitchen table caps10 family watched me open them when i had one left i opend caps2 iwas a huge box and i opend caps2 to find another box and another and another and another finally caps2 was at the smallest one i caps2 and the side of the box said iphone on caps2 i got an iphone num1 i was so happy caps9 what you get for being patient caps10 mom said with a smile",25
14,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  num1 years ago on my birthday the only thing i wanted was an i pad touch well everybody got to the party we ate cake and ice cream then i opend i got num2 but none was the caps1 i was sad then i opend birthday cards and i got money1 i told mom since i didnt get the caps1 i can go buy it but i had too wait till everybody was gone to go get it and num3 hours of being patient i finally went and got it",21
15,"Making somebody happy is a question of give and take   You can learn how to show it so come on, give yourself a break   Every smile and every little touch   Don't you know that they mean so much   Sweet sweet kisses so tender   Always will return to sender      Like a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love   A boom-a-boomerang is love      Love is always around and you can look for it anywhere   When you feel that you've found it my advice is to take good care   Never use it as a selfish tool   Never ever be such a fool   Every feeling you're showing   Is a boomerang you're throwing      Yes a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love      And if you're warm and tender   I'll kiss you, return to sender   Please surrender      Bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang is love   A boom-a-boomerang is love  there havent been many times were i was patient but im going to tell you about when i was patient one time when i was patient was when i was riding home on the bus my bus driver person1 me sit in the back because she said i talked too much and that i wasnt aloud to talk the whole ride home it was hard at first but then i did my homework which gave me something to do that was one time i was patient but not the only time another time when i was patient was standing in line for a rollercoaster at cedar paint the beginning of the line said that it was a num1 hour wait but we didnt care because it was my friends and my favorite ride it wasnt so bad because its all worth it when you ride the ride those were times i were patient but ive had to wait patiently even longer than that",15
16,"I can hear how you work, practising hard   Playing night and day, wo-oh   And it sounds better now, yes you improve   Everytime you play, wo-oh   But it's bad   You're so sad   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling fiddle      But I think, you don't know that I exist   I'm the quiet kind, wo-oh   From the day when I first listened to you   You've been on my mind, wo-oh   You don't care   It's not fair   And you're only smiling   When you play your violin      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time      Dumb dumb diddle, to be your fiddle   To be so near you and not just hear you   Dumb dumb diddle, to be your fiddle   I think then maybe you'd see me, baby   You'd be mine   And we'd be together all the time   Wish I was dumb dumb diddle, your darling find  real caps3 was one of fastest in location1 no one could catch him beat him in a race or even up on him this made him very impatient even when his friends and family spoke to him this is what they pleaded like to him caps1 caps2 caps3 caps2 caps3 was furious with the fact that no one was as fast as he was so he ran away he ran away he ran as fast as possible it only took him num1 minutes and he was already in location2 in location2 he said that people didn't walk and was fast as he could but that didn't when him team talk to them for sure where can i find caps6 the caps7 responded you turn caps9 caps2 caps3 screamed he had to believe that no one was as fast as he was so he just had to be patient",23
17,"Take it easy with me, please   Touch me gently like a summer evening breeze   Take your time, make it slow   Andante, Andante   Just let the feeling grow      Make your fingers soft and light   Let your body be the velvet of the night   Touch my soul, you know how   Andante, Andante   Go slowly with me now      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      There's a shimmer in your eyes   Like the feeling of a thousand butterflies   Please don't talk, go on, play   Andante, Andante   And let me float away      I'm your music   (I am your music and I am your song)   I'm your song   (I am your music and I am your song)   Play me time and time again and make me strong   (Play me again 'cause you're making me strong)   Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down      Make me sing, make me sound   (You make me sing and you make me)   Andante, Andante   Tread lightly on my ground   Andante, Andante   Oh please don't let me down   Andante, Andante   Oh please don't let me down  when i was at the mall one time with person1 we whent to and bought hats and then we went to the stand and there was a bag like we wated for like a half and hour to get other food we wated patiently and we got other food and we sat down at a table and that was the last table then a family of for was for a seat and caps1 we got up and gave them our table then we went to the movies and we waited in line and person1 was being impatient caps1 we had him save our spot then i took person1 across the walk way and got person1 a show thick now person1 was upto pay caps1 we walked back to the movie theater and we bought num1 bags of popcorn and then we wated in line to get our seats that is one of my stories of being pachent with my friends",20
18,"I'll never know why I had to go   Why I had to put up such a lousy rotten show   Boy, I was tough, packing all my stuff   Saying I don't need you anymore, I've had enough   And now, look at me standing here again 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta have you near      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Feel like a creep, never felt so cheap   Never had a notion that my love could be so deep   How could I make such a dumb mistake   Now I know I'm not entitled to another break   But please, baby, I beg you to forgive 'cause I found out that   Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here   Gotta get you near      I thought that our love was at an end but here I am again      As good as new, my love for you   And keeping it that way is my intention   As good as new and growing too   Yes, I think it's taking on a new dimension   It's as good as new, my love for you   Just like it used to be and even better   As good as new, thank God it's true   Darling, we were always meant to stay together      Yes the love I have for you feels as good as new   Darling, we were always meant to stay together  hunting when you are turkey hunting you need to be extremly still and did you have to have a lot of patience if you move even a all the turkeys will run away some times you will be sitting for hours and hours just waiting on the one shot i remember when i was hunting with my dad caps1 sitting under a tree fro three hours and finally a turkey came just about when i had a shot my dad scared them all away but i still had the patience to stay out there for another num1 hours that is my example of patience",19
19,"Look at her face, it's a wonderful face   And it means something special to me   Look at the way that she smiles when she sees me   How lucky can one fellow be?      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?      And when we go for a walk in the park   And she holds me and squeezes my hand   We'll go on walking for hours and talking   About all the things that we plan      She's just my kind of girl, she makes me feel fine   Who could ever believe that she could be mine?   She's just my kind of girl, without her I'm blue   And if she ever leaves me what could I do, what could I do?  i was patient last year when i was when i was taking the and it was not done i hate being patient and when i do it is boring patients seem like they take forever and then people just start getting head and then you get in trouble by your mom or dad or teachers for talking to much and that is why i dont like being patient",8
20,"Making somebody happy is a question of give and take   You can learn how to show it so come on, give yourself a break   Every smile and every little touch   Don't you know that they mean so much   Sweet sweet kisses so tender   Always will return to sender      Like a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love   A boom-a-boomerang is love      Love is always around and you can look for it anywhere   When you feel that you've found it my advice is to take good care   Never use it as a selfish tool   Never ever be such a fool   Every feeling you're showing   Is a boomerang you're throwing      Yes a bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang   Love is a tune you hum-de-hum-hum   So give it away, I think you'll learn   You'll get love in return   So bang, a boom-a-boomerang is love      And if you're warm and tender   I'll kiss you, return to sender   Please surrender      Bang, a boom-a-boomerang   Dum-be-dum-dum be-dum-be-dum-dum   Oh bang, a boom-a-boomerang is love   A boom-a-boomerang is love  one some day it was about num1 my mom woke me my brother and dad to get ready i dont know what we was getting ready far but we get on the road as soon as we cloud i fell back to sleep in the car when we were on the height i woke up from a big caps1 on the breaks and when i looked up we were in a long line of cars where are we i ask six flags caps2 my brother i could hear impatience people all around me they were thinking screaming and yelling while people tried to pay their way into the park it seem like we were moving faster than caps3 of the fast people and we was one of the first people to get in first that was the caps3 impatience group of people id ever seen",21
21,"You're so hot, teasing me   So you're blue but I can't take a chance on a chick like you   That's something I couldn't do   There's that look in your eyes   I can read in your face that your feelings are driving you wild   Ah, but girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      I can see what you want   But you seem pretty young to be searching for that kind of fun   So maybe I'm not the one   Now you're so cute, I like your style   And I know what you mean when you give me a flash of that smile (smile)   But girl you're only a child      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby   Flirt a little maybe   Does your mother know that you're out?      Take it easy (take it easy)   Better slow down girl   That's no way to go   Does your mother know?      Take it easy (take it easy)   Try to cool it girl   Take it nice and slow   Does your mother know?      Well I can dance with you honey   If you think it's funny   Does your mother know that you're out?   And I can chat with you baby      Flirt a little maybe   Does your mother know that you're out?  patience is not a natural thing it's something you have to learn taking a three hour is a perfect example of patience exactly like what i experienced as we packed our suitcases for caps1 city i caps2't myself i was already packed up but mom and dad were standing caps3 you please finish packing see i really want to go i exclaimed you'll just have to wait a minute do but i caps2't wait so i grabed threw them in the trunk of our car and walked to our kitchen to finish reading a book while they packed after they finished cooking dad was carrying the last of the bags caps4 their bedroom to the complain he notice me setting patiently at the look he thanked me saying caps5 for being so patient and just for that mom and have surprise for you he set down the and walked over to a white plastic had the suddenly pulled at a rectangular favor it was the some in the caps6 caps7 it wash you kind you so much man replied this just goes to show that prince really says off only if you don't complain of course",25
