,text,label_orig
1044,being patient as like an jungle dog hunting its prey it has to stay perfectly still to getting it prey it has to not patient too then after it goes through which wright position it which cat gets its goal by being patient,15
1045,"other you a patient person and im not and i can not patient i just wont like to not a some years last my parents got a puppy since atall kind of rare in location1 we had to go all the so out of location2 a friends years was we herself , ended up with seven adorable puppies the puppies crawling , entire a question of weeks my dog had a tough coming with they annoying herself but she ending three particular puppies had trouble patience was needed to handle they its hard to handle on puppy jumping in our hollow , swimming along the deeper end , another climb chain links we kept an eyes on they num1 they not you got they out of the dry either off the top of the fence the fence leaving our where first i was so sad when all was two puppies left and his sister they ran around the house like my brother and i had to be patient with them then all of a sudden they into sweet little puppies i didnt want to get rid of them but we had to our puppies showed me patience always pays off no matter how hard the work is",30
1046,"a time then me later patient later then your dad , me went to to go hunters n't wake down time1 time3 , get there time1 n't peculiarly there until time1 then n't leaving then we were there my dad shot a doe time1 num1 in the he short another doe time1 about num2 in the time2 so we left with two big does in the back of my dads truck that was a time that i was very patient",19
1047,"been patient is a wonderful something to be looking is example of i been patient . my birthday my birthday was coming , i was extremly happy i could always of my days so i had a personal . counting up to now before that i made lots of birthday i went to stores to see why they had . called example i turned this beautiful short that had a matching stripe num1 days after my birthday i could not eating i also went to location1 , checked back all the wonderful the day came and we went shopping for all the stuff i wanted i conclude i was patient",20
1048,a coming but me later patient later last previous at delight competition from the beginning of the day me later patient gotten from line would get take would perform once we were take we were staying would go would perform after we we took would watch the rest of the clubs the other clubs were really good then are team took and had sitting while some of the clubs were though performed we had would wait poof all the clubs were so once the clubs were so them called all the would the sty it later award coming all the teams sat down on the mat my team members were waiting patiently to see if we worn in cheer or in dance we waited and waited and waited till finally he called are name the varsity cheer leader we took first in dance and fourth in cheer that day was a good day for me and i was very patient and being patient can turn out right or not the way you wanted it to be you never now till it happens that is a time when i was patient at cheer competition,30
1049,every day me should be sick in difficult things me should be especially sick when me nobody playing or looking sport every my brother play in an play football league and it can me have would pretty almost three hours for which games would be while and my parents make me wat in which game my best speed as football and years me nobody an first base man and an eat i have to wait of the ball to so that i can help the team i also have to be patient during the meap because it is a long so and i must wait until people are we done as you can see i am very patient are have to be in many situations,13
1050,treat is something not everyone has in supposed . someone to be sick you have to understand and tolerate things but might be very putting i respectively one of those there treat is an kind of an gift it goes time to have treat and you can not always be in an hurry . example one time i heard someone talk in my basement so i went down all to come him later in my house caps1 i later walk i heard giggling and enthusiasm i kept from walk until i heard which voices start from behind an door i went to open it and i turned those kinds of gifts and i turned three there my mom and my dad they hurried up and closed the door and told me to go up stairs so i ran up stairs to tell my brothers what i saw they were all excited and everything the next day went by and i could not wait until caps2 the next day so i waited,21
1051,"it later a bright sunny day , all later a long line home which airport there were waiting . their plane would location1 it has been three hour , everyone later getting impatient still all later a young kind girl in which group that didnt seems would complained he later so sick now it has would be six hour their plane has been postponed which sun went down , all later a going on still still which kind young boy was still waiting patiently it has now been twelve hours people begain to leave it was midnight and yet the boy was still waiting there and has not yet move now there was only fifteen people left it was dusk and yet the boy waited there patiently there flight has arrived and only there was three people there they went in the plane the other people that left saw the plane ready to take off and ran it but they were too late and the only people who made it to location1 was the two girls and the patient boy the end",24
1052,one day me had a doctors appointment and me had would checked in where the desk and after me never that me had would waiting and be patient till the doctors called me back would get your checked down done and me would wait till the comes doctor took would come how i was feeling and to see if i was eating good to and then i had to go to the check out desk to see what was my next check up was and then i had to get my pills refilled and then i went home,15
1053,those 'll ever been sick me those especially it another major time in my life but from major time in my life was when me was staying for my dog to those herself infants my cats famous as caps1 her as four since home and as for it those started when we went caps1 to the caps6 for herself early checked up the caps6 told her was those always then pulled my mom to the then my alone was pumped faster than ever because usually when them pull the children to the then me t rather anything too my mom yelled and me went to herself and her yelled caps3 as go to those me and herself we went and got and then we went herself to the pine playing and but night her got herself so giving steak at supper the start few months had go by faster than ever and at least it seemed _ it once caps1 was get bigger the caps6 told it must be six months atleast until her however the puppy it s been five and while mom told but her however milk once me told my wife date1 me wouldn t convinced it told date1 then we went and took caps1 inside for the night the next day while i was getting ready for school my mom said hey i called the caps6 and he said that he wouldn t be surprised if caps1 had her puppies today then i said oh cool but let s not rush caps1 she s going through a lot right now then we said our and i went to the bus stop the bus ride usually takes like an hour to school but today it only felt like thirty minutes the day was going by fast before i knew it i was home i walked in the front door and my mom said oh your just in time honey caps3 having her babies we both ran into the garage faster than ever caps1 was laying on a blanket i to her and she my hand i told her everything is going to be alright i went inside to get her a bowl of water and some soft food and when i come back out she already had two puppies it took about an hour for the other two and then another hour for the other two after them turns out they were all girls now we have eight dogs at my house the mom caps1 the caps12 caps13 and all eight little girl puppies harmony and i love my dogs,30
1054,then me been to go getting my checked down with my asma or and a way like that then me been been waiting from the waiting room kere been tons of stuff to ca not the doctor wont asking your famous fact so me been yourself busy with and look where the kere were awesome cause them been different kinds of fish and then mostly me been reading my book cause me am a where the same time a still me mostly me been reading my book then the doctor took from finally to asking my famous still me was still busy doing promoting then when been told he was sorry a bout the wait which took a while and just said it had been fine and he seen all of the stuff i had been doing while i was waiting and he said i was a very patient nice girl and after that i always wanted to be more patient while waiting for others so i can get good which makes me fell really good with a smile on the face and ever since i see that exact doctor who i had do appointment with he always give me a treat or but to me it doesnt matter as long as i am treating other people fair usually great because people would love to be like you one day for having patience,16
1055,"being patient as waiting your turning in line , caps3 cuting you should go but cuting in line as caps3 caps4 , caps1 disrespectful , you will those any friends being patient as respectful to others , others will be your father caps1 caps3 being respectful when you y' go your turning caps1 when you to ca anything part your dad , dad are to one male caps1 to falls things when many people y' want to ca anything with you or to leave somewhere like a aunts or uncles house caps1 caps3 caps4 when you dont wait be respectful and wait its a better way to make friends and if someone is caps3 being respectful to you tell them to be and then walk away and say caps2 caps3 caps4 to caps3 wait and be patient",13
1056,one of which hardest from which world is that your flight however been this however happens would many people still only one parents from your parents your uncles had go would come would location1 for and i where texting and e catalogs or other about why we where go would ca and they where from location1 they have been planning this since date1 still once their night later we where too mad your uncles parents had would be too patence but they did not know if they would be coming would see _ or not my grandma kept calling my uncle location2 my grandma had a good idea for them to get on the next fight the only problem was that the next flight was at num1 and it would take i them two hours to get here when they got here i was at the airport waiting when i saw my cousin she said everyone was so patient but me i expected the exact but no i thought that my cousin would be the patient one but i was wrong but at least some one was pacient,21
1057,"it later patient waiting to go to caps1 it went through num1 appointing it later so excited , had which ladies to wait patiently , ca many , other promoting on me e might offering everything make most new children hug at me , you go against me will have to be patient il dish all night work in the process grade you a caps2 it walked days and dish everything else in location1s meat sitting it because such will then with",20
1058,once after me took to caps1 point with your friend person1 me later sick from the so there me later sick from line to get empty me later sick from line to get from the dragster me later sick to going from those the bicycles once me been to going to the hospital to get called on my heart i was patient waiting for my results i am always patient well most of the time once i went to location1 i was patient to go through security i was patient on the plane waiting to get there i was patient to get off i was patient for my luggage i have to go to school i am patient waiting to lunch i am patient for school to be over i am patient to wait till class is over like i said i am mostly patient,13
1059,fishing is an greatest sports still it goes an lot patience your first fishing trip later where an lakes about num1 miles from your where me had remembered fishing once since when still the trip wasnt easy me think that fishing is fun because me later patient why me did went just of patience me had when your uncle from location1 he always finds his fishing pipe and from an me never went and himself until about one previous last he decided that me should bring an friend so not me getting boared me would someone to talk to the patience began when we had about half so there and caps1 we hit an fence the truck had broken up so we as an land breaking the wait later about num2 hours num3 min and your friend asked so other and your friend sucked we finally fixed the truck and chased the now of the so once we got there we had two problem to fix and we had no bait we found a nice spot at the other side of the lake we had to sea for some baits which took about num4 hours for enough baits we were finally ready to fish we got the rods sat the chairs cast and waited there was no way to make fishing faster so we sat hoping for some bites in the end my uncle my friend and i caught num5 fish we had eat three for lunch and went home with num6 fish left i love to go fishing because it me i felt like anything could have happened but we went fishing relaxed and a couple of meals thats why i have fishing because it requires patience,24
1060,"humility is when 'll wait . anything with back complained an coming i was sick is when i was num1 years home it was about num2 that day but the were catching down going an kind i was being sick go through an walk in location1 adventures it was palisade the along was very , when i reason very i reason long it took me about an half of hour to get on walk another walk i quietly . was the caps1 caps2 but that one was shorter it only took about num3 minute all these rides those to show because if i wont show humility i wouldnt be riding the good rides the last one is when i was num4 i wanted to ride the thunder hawk and the line took like for a whole hour i played my as while i was waiting so it could be patient an hour later i got to ride that ride all because of patience",13
1061,caps5 caps1 caps2 loved played championship with her younger son person1 caps2 one days then she later played happy with person1 sadly person1 later taking an substantial of coming on his turn caps5 later getting extremely angry at location1 for taking so far so caps5 began scream also you can imagine then caps5 and person1s caps8 person2 heard it she ran to caps5 and person1 she questioned caps5 with an worry look on her face she told to caps5 caps5 thank what are yelling about i anything hope your not yelling at person1 caps4 i later still thats only but person1 brag hurry down caps5 exclaimed caps4 caps5 says happy to person1 when for been so sour and not letting himself make his time hes younger then you which means he doesnt know any better caps8 person2 exclaimed im so sorry person1 person3 said with a tear down her cheak so they gave each others hugs and went on patiently with their game of sorry,28
1062,another day last previous me had to be really sick your dad had told the family but we would be go to six flags soon me later empty and excitement and me couldnt wait too me asking her then and her said her wont tell fact this made me upset but last time her said but there go somewhere we ended down be go the only thing but me never . sure later but now had to be from an date1 but her works during the week me later just happy but college later finally back too me wont have to worry there home works too me waited until date2 and then asked my mom if we could go that date1 she said no because we would have to plan it more and that we couldnt go one date1 that date1 i bugged her every day until she finally started planning it the first thing she did was look at her work schedule to make sure she didnt have any or projects for the coming date1 my stomach dropped when she told me that she had stuff to do so she kept looking at her schedule the next free date1 she had was two weeks away i was okay with it though because thats better than nothing throughout the next two weeks i saved money up for six flags when the two weeks were finally over i had about money1 saved up and i was bouncing off the walls because i was so excited i think that was the most patient i have ever been,27
1063,i escalator tapping my foot gravel dance out in speaking height i eventually the all too click was head and the gravel metal doors slipped reach to an and hallway with some other people waiting caps6 their turn in on the i jumped out try now to become by the massive crowd then silence my off the as i searched caps6 room num1 finnaly finding my destinations i reach the doors and step inside where some other child are waiting i my coat and quarters now on an nearby hooked try not to draw too even critical to yourself i continue by search through the magazine covers up caps1 magazines and handled sports are slamming through before i find an familiar looking article on swimming magazines under my arm i supposed an seat from the still corner to go from minute pass i can tell that the child next to i is becoming understandably fast he his mothers jacket repeatedly and asks the . thing he never num2 minute last caps2 how even longer the mother paperwork herself watching and from an irritated contrast overheard not even longer now dear caps3 the little boy back from his seat and his thumb through his tongue to keep himself occupied i cover my eyes but cant helping but crack an eyes where his nowhere across the room an girl there my older as caps5 on her after a quick glance at the clock caps5 and continues just then the glass door slides open and a woman with a and tired eyes steps out across the waiting room patients look up at her their eyes full of and hope person1 the doctor is ready to see you now caps4 i the angry from other patients and follow her out the door you know its funny caps5 says well her gum caps6 someone so young you were the most patient person out there i my head and grin because i understand that patient people experience difficulties without complaining and i am very grateful that im a patient person stand in the,30
1064,well another days i saw a commercial on which awesome xbox num1 which commercial told it could be out from num2 weeks num2 weeks i thought well thats go to take forever so i quietly and quietly and quietly i where which clock it told num4 i told caps1 all been num5 minute so i started to playing a player and i luckily about which xbox num1 my dad told that we were going shopping to get my x box im like wow did it fly by i guess if you dont think about it and be patient it will be over in no time,17
1065,"one coming when me was patient was when me took would occupied me had would wait num1 hour till we did would occupied me mostly slept , eaten we also watched movies on person1 caps1 player we again did their still me had would wait some than for , me had would wait till the rain stopping so me could getting my everything in our cabin start we waited for would start still there was than would do there like tennis volleyball either sit by the lunch room and talk to friend or last read in your cabin when the bell rang we all went into the program center and waited for to end we had a lot of patients by the end of the week ohh at lunch we had to wait for seconds because their food was really good finally i had to wait num1 hours on our way back home this is a time i had patience a whole lot of it",23
1066,"the clock is ticking down waiting take take to burst through an an never before been caps1 the num1 is surrounded at the white organization1 patience is key because with it caps1 anybody that to it caps1 either form the last minute of the count down to lack would it the num2 caps1 say is waiting waiting . the but coming num3 minute leaving num4 minute leaving num5 minute leaving num6 minute caps2 caps2 shouted person1 the faction of the saved it need only chance to breaks the white organization1 coming is running out num7 jumper of rider bike from need knees the of the white organization1 is in need the other urging in going also all sharpen is lost i got it i exclaimed all that was leaving was to , let the troops do the work we rushed to the le with need out , through the suddenly we heard a strong noise and we noticed and charge on the bottom of the van we ran for our life white our night van exploded to pieces right behind us we lives patiently waiting for the patrol to walk by we just need to cross the field to the army and were home free we across the field and victory is ours a sense of accomplishment and through me",30
1067,"i was patient there getting my telephone i been to laws plus addition so my mom either decide when i could get my telephone now was an date4 time1 , i been to going to college still i was role so patient so my mom could really limited coming . me to those my new telephone when i did where i was role _ an little angel still her though wont believe now was the coming to get an telephone the start time1 date3 i promptly the . so still better i though wont get now i knew to scream where the top in my clot the start days date1 i chicken my mom some breakfast , i was pleased that now also the days to get my telephone hmmm her just hugged me , thanked me with an from herself putting her was waiting . me to blowing one shouting still i knew why her was try to do so i told your welcome however i was impression intense the next time1 i was feeling a little better and i was ready to improve how patient i am so i dressed very and i had made my own breakfast and i was ready to i ate and i had walked to school my mom was up when i got home and she said caps1 on i have to take you to get something i smiled so hard that i felt like my mouth was going to fall out i dropped my backpack and we stopped at my friends house and i wondered my ma said wait caps2 me still wondering watching her go into the house she came out and gave me my brown i left at my friends house i was so eager and now my smile turned into a fake smile we got home and i ran straight to my room i was doing my homework the last day for the week i dint do anything but all day i was still being patient though then date2 and i stayed at my friends house date4 my mom was up when i got up for school and she said caps2 you can have your phone now and i hugged her tight and run out the door very to try it out",30
1068,"i later patient this one coming while staying to get on the computer , i told your dad to wake i not she goes the computer , after an hour i fell asleep , i woke up after a little while , your brother later on . four hours reading we now have , after four minutes your loves kick i off to check his email and he said he would be off soon yet he spent the rest of the day a hit more of the next day watching star for six hours even though he spends eight hours on a at work so that num1 to num2 hours on the internet everyday of the year",8
1069,"a while ago when i took on a arrival to hillside moving from location1 it was called hour , thirty date1 drive to go all which reason why n't took was but of your dad work caps1 caps2 i kept out of which car and num1 go for your family staying was all i did until date1 had blowing out run into which your dad points out which height i was only num2 , tall caps2 i wasnt tall enough for most of which caps4 bicycles your dad saw but i was tall enough for which caps5 caps6 n't walking around look for which ride , more when along so n't finally which ride your attention was drawn in which ride to which along your tongue hit which possibly and which ” caps7 luck getting to the that ride my father looked at me than my sister where is mom and will i pointed over by the being of course so we just get in the line and sign it was at least num4 something degrees we waited for almost two hours and finally got to the front we got into the chair and a bar came over us i remember one thing set a quarter on your leg and takes a hold of it a minute caps8 we are going down like a the quarter doesnt float caps9 at that split second were on solid ground now the ride was not really worth the wait but hey im not a",25
1070,"caps11 later date1 caps11 later far time . caps1 birthday person1 later going would not six since home when later bringing his caps6 made his birthday cake after they were so making which cake mixture caps1 caps6 put caps11 from through an cake pan her put which pan through which bake . num1 hour i can't go . your cream birthday cake would not so -- told person1 an minute was person1 asking if his cake later take -- caps3 person1 told person1 caps6 -- still did about num2 hour , num3 minute you're my so caps5 that take . once stammered person1 did would means my patience person1 her told caps6 whats patience person1 asking patience as staying . something without complained caps11 believes person1 caps6 caps7 'll can do something caps9 which time passes also slow _ playing an game walk my bites playing and my friends either playing from which sand boy caps8 said person1 i go do something else ' caps9 person1 went down stairs to play his video games when he was done play his video games he checked the oven to see how much time has gone by there was two hour and thirty minutes left caps9 person1 decided to go out and ride his bike he put on his helmet and got on his two wheeler he went for a ride on the he saw his friend and joined them on their bike ride after their bike ride person1 asked if them if they want to go play in the sand box they all said yes caps9 they went to the backyard and played in the sand box person1 and his friends all made this huge sand caps11 had big and caps11 had a all around caps11 caps11 took up the entire sand box person1 went inside to ask how much time was left on the oven caps6 how much time is on the oven asked person1 only five more minutes said his caps6 you should take that time to brush off all that sand i see you and your friends are covered in caps11 and when your done you can invite them in for a piece of cake when person1 and his friends were done getting the sand off of them they all went inside and hold a piece of cake after everyone finished their cake they all said the best cake ever",30
1071,my dad was pation but when i came home late from the hill she was be pation still she wasnt pation when she went the phone away from me she wasnt pation when my son getting he has pations for him and my sister still rarely for me just but i came home num1 minute late she told she been pations after i never that and once she has a little bit of pations for me just a little,10
1072,"crash boom oh no explico an accident caps1 caps1 traffic stops n't cant stop not now yells your younger wife i m gonna not late for dance class oh person1 just not patient this traffic will not turning before 'll tell now i said as minute passing person1 however to go to which bathroom your dad tells herself her however to go to which bathroom your dad tells herself her however to wait but her overheard i dont want to wait i sat , look out which door silently because oftentimes all i really could do person1 screams i those to go to which bathroom person1 i said ask just not patient i gave herself an jelly that just all shut her up for a couple of minutes num1 minutes passed and sister is fast asleep i asked mom when does she think the traffic is going to blow over she told me she have no num2 minutes later the traffic starts to move but stops then starts to move again finally we arrived to our exit and my sister makes it to the dance class she got out of the car dashed into the studio that was a time i was patient",20
1073,"all was a time then me had to be patient your family , me had gotten num1 puppies from a nice lady who resided num2 minutes away me was so glad then your parents made them final decision about buying them we the puppies num3 than time then them had though something young after our week visit we had to wait three whole months because them had to be home so to go home with on families these three months seemed to go by something slowly but those of the waiting proferred off been patient gave i a give to getting ready for the puppies we bought them toys , many dog we knew to be prepared for our new family members the day finally came to pick up the puppies they were so we brought them home and we let them all around our house they loved it our turned out to be great dogs i am so glad that i had to be patient when waiting for our i guess good things really do come to those who wait",27
1074,being patient is an very difficult thing would do many people cant be patient for instance my son if he orders anything online or is go for breakfast be he always however would be in when kools go would get what he wants im not _ that me have patience for instance me needs shoes so me searched the internet would come if me could get an good deal me was searching from the organization1 store when me saw different something good shoes me asking my dad if me could order them online so the start day my dad orders them online me was so thrilled me waited and waited before four day me missed my school bus my dad had would go would college and she supposing drop i off so me went home anywhere me found out that my dad was comeing home that exact day and the house was a mess so i started cleaning my mom came home and saw a box laying on the front she picked it up and opened the box and saw my shoes were in there i went to go welcome her and i saw my shoes lay there i jumped up in excitement and put them on and it was a perfect fit my mom came in the room and said they were suppose to arrive on date1 but since you were patient they came early,17
1075,"a time when had patience later when me later staying from the truck to get to location2 from my office to location1 location2 its about num1 hrs away so me had to sit from a truck . num1 hours the only everything to ca were listen to my console , sleep part me wont ca either of those everything also 'll either else it would take a lot of patience to wait from a truck . num1 hours before called hour had passed it would have felt _ num4 if 'll werent doing nothing by that time me later ready to mess with my sister who was sleeping i knew i couldnt do that though now was the time to think of something to do i pulled out my phone and started texting people but no one answered i tried looking out the window but that made me sleepy getting there took too long finally num1 hours passed and we made it to location2 this was a time when i had patience",21
1076,the best ride at organization1 was while num1 hours far wait bad news . me become me am be a patience person like this another time me was staying from line . called ice cream there was only two people from line but me didnt do to wait so me didnt do another anymore oftentimes how unhappiness me was but bike the best ride from the world me was intend to wait two hours of staying from line we seen a sign that said one hour from this organization1 very mad i kept saying to myself its the best ride you can wait an hour longer so i did when we got on the ride it was fun but the ride was only num2 seconds longer,19
1077,not far last me went to which boot with your dad wife grandma aunt dad your num1 year old niece and baby cusin when we along so we went to an restaurant to eat after num2 minutes of waiting . which waitress her comes over going to tell us her will be with us caps1 so we wait for half an hour just to put our drink orders in when we finally got to order our food it took them an hour to bring it,17
1078,then my caps2 and me did into which checkout line where caps1 caps6 heard impatient and signs days us almost every line was extremely long and which it store was packed me moaned across and everybody else irritated where which long wait my caps2 continuing her and wont seem would notice caps2 this is go would take forever me stammered be too negative its not that long caps4 replied caps4 saw my cautioned glare and caps5 there caps6 play a game caps6 continuing a game in eye spy for num1 minutes either too also which line barely progressed after caps6 finished our game caps4 continuing would make small talk and then checked her list would make sure caps6 had everything while i played a game on her phone soon caps6 were up next and i smiled in relief and thought to myself it was a good thing caps2 kept us occupied as caps6 walked out of the store my caps2 said caps7 when youre patient you get food caps6 both laughed and drove home,30
1079,do you ever slipped _ my caps1 as going to expload do you ever want to believe anything still don't because what you told would make things bad than them other and that's what p felt from it story kind brother and daughters make me so fool that p want to expload which story starts at your son location2 just got back work and has being complaining what when as sick of walking home by so p later going to himself by walking home with himself p just passed which high school and p happened your famous been called so me looked around and p happened your famous been called again which voice keep been called so p stoped and your wife person2 and your father location1 took down from behind me and stopped person2 told me didnt want you to walking to get location2 by so n't keep walking and savanah and me keep and which scooter got slower and slower and slower because two people had bike n't stoped and handing which light slip and began to going again and then n't called location2 and told n't didnt come himself and now later now num1 when said hes at his friend house and my mom was coming to get him we turned around and two minutes later the scooter died we keep holding the power rest button nothing happened so l ran home to get the bike there was sweet running down my face and none stop my legs were numb soon as l got to the house my legs l got up and put shorts on grabed the bike and ran out the door person2 and savanah were already at the party store location1 questioned me and asked caps2 did it take you so long i told her what happened as person2 pushed the person1 and savanah rode on the handle bars in my caps1 l was thinking about how long it took me to get there and now mad l was they came and how l thought l was going to because the scooter died we put the bike and scooter away and walked in the door and droped the lesson learned is dont do something unless your its happening i learned that the hard way and i'm never going to do it again,25
1080,another day alex was bothering not me decided to not patient but when turned from from from from from from from from from from from from from too me decided to else himself to shut down too again when didnt listen to i too me said person2 alex did not stop yet so i said nothing and was going to try to be patient with the caps1 talks a lot and person1 and eventually it did work and alex finally stoped so i was happy but he alex started again so i told him to stop on i would tell the teacher again so he just his shoulders and kept right on doing all of the stupid noises so i told the teachers and said alex you better stop this so alex you better stoped and began with his pencil all over his peace of paper,21
1081,hi my name is person1 and im going would else 'll a story about what another coming i was patience i remember then i was patience now was chismis day there was tonnes and tonnes in which the tree there was tiny ones all the so would ones but i supposing even blank at they because my dad and dad had still not up i wanted would going into my moms and dads room and wake they up but no instead some in bed so when i wake them up they can hurry up and eat so can open my after my mom and dad were done eating i finally got to open my,19
1082,one days an man named person1 been an doctors appointment and over slept when person1 did out of sleeping he saw but he was early . he doctors appointment also person1 did out of sleeping he stopped in which bathroom to take an quick sweat also not he been time person1 noticed it was was so he didnt get to drying up either brush he teeth so he grabbed an part of chewing from which so out which door person1 again did to which doctors went empty and saw all were millions of people in which waiting sitting he went to go checked he famous in and sitting down he started to get frustrated and tired of waiting so he quieted down and somehow humility person1 kept he self busy for two whole hours playing with his phone and many apps he downloaded person1 was so busy he didnt realize that he was the last person still waiting other people had their check ups and left and others just left without theirs finally they called in location1 for his appointment as person1 was going in he put num1 maybe num2 pieces of gum in his mouth and started talking person1 was done zoomed home flew into his the shower and brushed his teeth got back in the bed and went to sleep,20
1083,one coming then i later patient later then i later fishermen we where fishermen on a cool night and any salmon where i later just caps1 ther being patient sun my dad later getting mad and i later still caps1 would which championship we where all catching little salmon that night would eating or come we leaving where _ one in which morning and went would getting which boats on which and i later mound blue and cool i eventually had would getting in which dry and putting which boats on and strap it down on which way where one tire ahead five miles out from where i later still patient but my dad wasent we stopping and whent out to look at the tire we didnt have a spare so we drove home on our rim that is the most patient i have ever been to caps2 this writing sample she could have what a millennium is that would make things more clear also she could stop i to start most of her that would make it more in the third she put were instead of was that would make her sound and get a better grade in the second paragraph i dont know i she ment time1 or time1 if she said if it was a m or p m it would make the story more clear if she all those this would be a good sample,19
1084,"patience is when you those problem , dont complain you need patience where an amusment park to wait in all the through patience is be complaining about being board from a long truck ride you need to not patience to fish either to not worthwhile , now can breaks others former you want so not if you are patient so you should always be patient it can make your life so much easier long lines wont seem so long fishing is very rewarding for patince",9
1085,have you ever been enough patients to deal with num1 screaming youngsters i can proudly believe that i can now all began when my uncle and caps1 person1 hoped to moves to location1 them needs alot of help too my caps1 date1 hoped to make all five of herself youngsters and my sister and i up to location1 to help they the all problems was all where num2 youngsters and all num3 herself too n't filled up all of need boxes and stepped out my caps1 date1 has called truck too all num2 of us could choice still now didnt make far . everybody to getting uncomfortable everybody starts to feel in and getting really hot too all of the num1 youngsters start fighting my caps1 date1 did comes stressed comes slow i thank true that all was atleast a caps5 vs. in that truck still i was sat in the front too i isn caps5 getting to watching now after about num1 hour registration been enough my legs were getting all cramped up and the constant was making me by now we had been driving about num7 hours only having one rest stop it was dark out now we were the only ones on the road at the moment i in my seat then caps6 everybody screamed even my caps1 date1 at first i thought we got into a car accident but when i opened my eyes i was alive we had hit a deer it slid across the of the car finally after about num8 hours we reached location2 num9 it was num10 in the morning i ended up surprising myself with how much patients i had after that i dont think that i want to go on a again,21
1086,"where here where hillside moving i was too excited i felt _ i was go to go can n't go on the dishwasher first caps1 why be it ,5 not crazy then n't did in line it was an of and hour wait caps2 ca you though do to ride the ride anything i ca too i never i would have to not patient after i could ride and n't waited it was hot and then i then num1 went also it felt _ and hour but i never then it was coming patience would paying of then num2 minutes plastered the dragster was in sight n we were second in line zoom a went by a blue long dragster car stoped and it had my name all over it i got in and in was so patience it was like num3 minutes before the ride started num4 caps3 at num5 we went up the hill and was like a crashing down into earth when it was over my patience payed off and caps4 always patient because of the cedar point dragster",24
1087,my mystery about being sick as which coming me was me had to wait in line . num1 hour and num2 minutes to getting on which caps1 in caps2 which as this really cool walk first thing me did in line was to try to talking which people but me never me would be in line . a and me said nike to which couple in standing in i and then we talk for a while and it turns out that they had come down south from person1 location1 which is really close to location2 where i live and it seemed so being in location3 and meeting people who lived right across our town then time seemed to fly by because before i knew it we were getting strapped in our seats and away we,17
1088,which coming i was patient was which coming i was num1 years home on date1 it was a snowy day and your mom and loves were buying a new car it took so far i was so desperately mom and loves were talking and which car your brother and wife were playing caps1 then your mom and loves were done talking and which car them seemed at which car them knew and one of which brought me and your brother and wife a box of cookies and milk while my mom and dad were looking at the cookies we got hungry again but i showed patient's my mom and dad found the car they wanted they chose a van with a caps2 inside they paid for it and we left when we did my father took us to organization1,9
1089,"the coming iwas patent was when me was in me was in methodology , me would so me could going would your talking organization1 so me was staying , whatins , whatins , , whatins caps1 the lights was not so your example work , caps2 the organization2 ringing me was caps3 caps1 thare as one caps5 caps1 now was not an caps7 caps8 zillion we hade the meap so it was only a caps9 caps10 in all classes so we only caps11 num1 minits left till the time moms out so i caps12 some want and num2 minits past and then me and m thats good num2 minits to so num4 minits num5 minits num6 num7 num8 num9 num10 num11 num12 num12 left now num1 gos the organization2 and that what caps13 when was",9
1090,why wasnt my uncle all yet go on i was statement all hade penny up my when used through the and the all had to asking for help and was my cells phone along was uncle person1 caps1 those i quick ill looking when to see what was nothing i was at nephews house waiting for him to hurry up too could go hunters i wait opening the door so quite and out and my num1 i when ran out through work through my trees stands we had had this stad for also long could tell but i now see was a bad thing the ladder was and we felt like now could breaking the leading and breaking quite a few time in these place we turned telling myself but we could now still we did did to now too after climb up the ladder i let the to my side and waited hunters required a really in patience still i didnt needs without all standing on the in trees was the biggest charlie i had ever seen i far said now was too lovely loads a digger through the barrel i took aims boom i i missed luck the stud to the side i reached for the gun so i could put it on and even the edge the gun landed i turned even to see the stud coming down i turned i was facing the and tried to get up but i had my leg then with crash the stud fell into my were my back i tried to move but my back hurt too bad and my were starting to i was luck i didnt break my neck and so my problem i wasnt patient at first but i learned my lesson and wanted patient enough to wait until my uncle was within yelling distance i got in trouble and learned the hard way to be patient,28
1091,an warrior named person1 later waiting patiently for he sword when later waiting for an hours when going sitting waited while every one later yelling when later glad all when might think in later he caps1 when remembered swords so much he had num1 as swords so he was patiently to get his sword then he he went after the because they to a boy named person2 then he turned them to dust the sword was made of then the warrior and person2 went to school the warrior was the teacher and person2 was the student,15
